id,x_min,y_min,x_max,y_max,과수,논,밭,시설,전체,평균_과수_면적,평균_논_면적,평균_밭_면적,평균_시설_면적,전체_평균면적,총_과수_면적,총_논_면적,총_밭_면적,총_시설_면적,전체_면적_합,factory_n,factory_area_mean,factory_area_sum,factory_bulit_area_mean,factory_bulit_area_sum,reservoir_area_ha_mean,reservoir_area_ha_sum,reservoir_store_km3_mean,reservoir_store_km3_sum,factory_irrigation_mean,factory_irrigation_sum,factory_fure_irrigation_mean,factory_fure_irrigation_sum
34847,128.81879585063803,36.00014708526166,128.81990648947377,36.00104640686758,1,0,2,0,3,975.631536183,0,891.067115912,0,1866.698652095,975.631536183,0,1782.134231824,0,2757.7657680069997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34849,128.82101712830948,36.00014708526166,128.82212776714522,36.00104640686758,0,0,1,0,1,0,0,2457.48497445,0,2457.48497445,0,0,2457.48497445,0,2457.48497445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34850,128.82212776714522,36.00014708526166,128.82323840598093,36.00104640686758,2,0,0,0,2,1354.468186165,0,0,0,1354.468186165,2708.93637233,0,0,0,2708.93637233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34852,128.82434904481667,36.00014708526166,128.82545968365238,36.00104640686758,0,2,0,0,2,0,1517.4072174385,0,0,1517.4072174385,0,3034.814434877,0,0,3034.814434877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34853,128.82545968365238,36.00014708526166,128.82657032248812,36.00104640686758,0,2,0,0,2,0,1462.101634605,0,0,1462.101634605,0,2924.20326921,0,0,2924.20326921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34854,128.82657032248812,36.00014708526166,128.82768096132384,36.00104640686758,1,0,4,0,5,2542.94519646,0,2160.8348017324997,0,4703.7799981925,2542.94519646,0,8643.33920693,0,11186.28440339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34855,128.82768096132384,36.00014708526166,128.82879160015958,36.00104640686758,1,0,0,0,1,3496.73976934,0,0,0,3496.73976934,3496.73976934,0,0,0,3496.73976934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34860,128.83323415550248,36.00014708526166,128.8343447943382,36.00104640686758,1,0,4,0,5,1665.83174234,0,494.23434305775,0,2160.0660853977497,1665.83174234,0,1976.9373722310002,0,3642.769114571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34867,128.84100862735255,36.00014708526166,128.8421192661883,36.00104640686758,0,0,1,0,1,0,0,1388.16545703,0,1388.16545703,0,0,1388.16545703,0,1388.16545703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34873,128.8476724603669,36.00014708526166,128.84878309920262,36.00104640686758,1,1,0,0,2,5048.14429527,1900.39924408,0,0,6948.54353935,5048.14429527,1900.39924408,0,0,6948.54353935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34877,128.8521150157098,36.00014708526166,128.85322565454553,36.00104640686758,1,0,0,0,1,2237.37383881,0,0,0,2237.37383881,2237.37383881,0,0,0,2237.37383881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34878,128.85322565454553,36.00014708526166,128.85433629338127,36.00104640686758,1,0,0,0,1,1618.93535015,0,0,0,1618.93535015,1618.93535015,0,0,0,1618.93535015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34879,128.85433629338127,36.00014708526166,128.85544693221698,36.00104640686758,0,0,2,0,2,0,0,309.6605102955,0,309.6605102955,0,0,619.321020591,0,619.321020591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34880,128.85544693221698,36.00014708526166,128.85655757105272,36.00104640686758,0,0,5,0,5,0,0,874.9188581764,0,874.9188581764,0,0,4374.594290882,0,4374.594290882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34885,128.86100012639562,36.00014708526166,128.86211076523134,36.00104640686758,0,0,2,0,2,0,0,678.231442277,0,678.231442277,0,0,1356.462884554,0,1356.462884554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34894,128.87099587591715,36.00014708526166,128.8721065147529,36.00104640686758,2,0,2,0,4,1580.724663965,0,1612.1411580025,0,3192.8658219675,3161.44932793,0,3224.282316005,0,6385.731643935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34895,128.8721065147529,36.00014708526166,128.8732171535886,36.00104640686758,0,0,1,0,1,0,0,1062.08256773,0,1062.08256773,0,0,1062.08256773,0,1062.08256773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34901,128.87877034776724,36.00014708526166,128.87988098660296,36.00104640686758,1,0,0,0,1,1685.19374018,0,0,0,1685.19374018,1685.19374018,0,0,0,1685.19374018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34906,128.88432354194586,36.00014708526166,128.8854341807816,36.00104640686758,0,0,2,0,2,0,0,2467.976959735,0,2467.976959735,0,0,4935.95391947,0,4935.95391947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34907,128.8854341807816,36.00014708526166,128.8865448196173,36.00104640686758,1,0,2,0,3,1527.96994822,0,3500.194072095,0,5028.164020315,1527.96994822,0,7000.38814419,0,8528.35809241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34909,128.88765545845305,36.00014708526166,128.88876609728877,36.00104640686758,2,1,0,0,3,1812.9797690999999,1688.6826639,0,0,3501.662433,3625.9595381999998,1688.6826639,0,0,5314.6422021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34911,128.8898767361245,36.00014708526166,128.89098737496022,36.00104640686758,0,0,2,0,2,0,0,1059.6528390425,0,1059.6528390425,0,0,2119.305678085,0,2119.305678085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34913,128.89209801379596,36.00014708526166,128.89320865263167,36.00104640686758,0,0,1,2,3,0,0,1194.36459499,759.3539874302,1953.7185824202,0,0,1194.36459499,1518.7079748604,2713.0725698504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34914,128.89320865263167,36.00014708526166,128.8943192914674,36.00104640686758,0,0,1,0,1,0,0,1412.98702714,0,1412.98702714,0,0,1412.98702714,0,1412.98702714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34915,128.8943192914674,36.00014708526166,128.89542993030312,36.00104640686758,1,0,2,0,3,1806.25419102,0,1094.772566864,0,2901.0267578840003,1806.25419102,0,2189.545133728,0,3995.799324748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34916,128.89542993030312,36.00014708526166,128.89654056913886,36.00104640686758,0,2,0,0,2,0,971.50976887,0,0,971.50976887,0,1943.01953774,0,0,1943.01953774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34917,128.89654056913886,36.00014708526166,128.89765120797458,36.00104640686758,0,2,0,0,2,0,2017.159824335,0,0,2017.159824335,0,4034.31964867,0,0,4034.31964867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35270,128.78880860207343,36.00104640686758,128.78991924090914,36.001945728473494,1,0,0,0,1,6221.04417507,0,0,0,6221.04417507,6221.04417507,0,0,0,6221.04417507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35272,128.79102987974488,36.00104640686758,128.7921405185806,36.001945728473494,2,0,0,0,2,4226.69056377,0,0,0,4226.69056377,8453.38112754,0,0,0,8453.38112754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35273,128.7921405185806,36.00104640686758,128.79325115741634,36.001945728473494,0,0,1,0,1,0,0,184.806116783,0,184.806116783,0,0,184.806116783,0,184.806116783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35276,128.7954724350878,36.00104640686758,128.7965830739235,36.001945728473494,3,0,0,0,3,2211.94100301,0,0,0,2211.94100301,6635.82300903,0,0,0,6635.82300903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35277,128.7965830739235,36.00104640686758,128.79769371275924,36.001945728473494,4,0,1,0,5,1844.0148658055,0,222.919171282,0,2066.9340370875,7376.059463221999,0,222.919171282,0,7598.978634503999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35278,128.79769371275924,36.00104640686758,128.79880435159495,36.001945728473494,5,0,1,0,6,1969.726766716,0,166.068033855,0,2135.794800571,9848.633833580001,0,166.068033855,0,10014.701867435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35279,128.79880435159495,36.00104640686758,128.7999149904307,36.001945728473494,2,2,0,0,4,2000.91118767,2000.4099761500001,0,0,4001.32116382,4001.82237534,4000.8199523000003,0,0,8002.64232764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35280,128.7999149904307,36.00104640686758,128.8010256292664,36.001945728473494,2,2,1,0,5,1453.0015691140002,2020.584028275,469.927209251,0,3943.5128066400002,2906.0031382280004,4041.16805655,469.927209251,0,7417.098404029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35281,128.8010256292664,36.00104640686758,128.80213626810215,36.001945728473494,0,0,4,0,4,0,0,127.04872235937499,0,127.04872235937499,0,0,508.19488943749997,0,508.19488943749997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35286,128.80657882344505,36.00104640686758,128.80768946228076,36.001945728473494,0,0,1,0,1,0,0,1508.89682426,0,1508.89682426,0,0,1508.89682426,0,1508.89682426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35291,128.81213201762367,36.00104640686758,128.8132426564594,36.001945728473494,0,0,1,0,1,0,0,586.311138317,0,586.311138317,0,0,586.311138317,0,586.311138317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35292,128.8132426564594,36.00104640686758,128.81435329529512,36.001945728473494,0,2,2,0,4,0,1114.613502895,1779.75907364,0,2894.372576535,0,2229.22700579,3559.51814728,0,5788.74515307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35294,128.81546393413086,36.00104640686758,128.81657457296657,36.001945728473494,0,0,3,0,3,0,0,1465.9725547466667,0,1465.9725547466667,0,0,4397.91766424,0,4397.91766424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35295,128.81657457296657,36.00104640686758,128.8176852118023,36.001945728473494,0,1,2,0,3,0,1772.26811348,1468.109008335,0,3240.377121815,0,1772.26811348,2936.21801667,0,4708.4861301500005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35297,128.81879585063803,36.00104640686758,128.81990648947377,36.001945728473494,0,0,1,0,1,0,0,163.634417476,0,163.634417476,0,0,163.634417476,0,163.634417476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35298,128.81990648947377,36.00104640686758,128.82101712830948,36.001945728473494,0,0,2,1,3,0,0,3032.3692349485,243.359861993,3275.7290969415,0,0,6064.738469897,243.359861993,6308.09833189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35299,128.82101712830948,36.00104640686758,128.82212776714522,36.001945728473494,0,0,2,0,2,0,0,353.68474192099995,0,353.68474192099995,0,0,707.3694838419999,0,707.3694838419999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35302,128.82434904481667,36.00104640686758,128.82545968365238,36.001945728473494,0,1,1,0,2,0,2137.99727671,2350.15695872,0,4488.15423543,0,2137.99727671,2350.15695872,0,4488.15423543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35303,128.82545968365238,36.00104640686758,128.82657032248812,36.001945728473494,1,2,1,0,4,1953.67673344,2208.50561653,2394.01925822,0,6556.20160819,1953.67673344,4417.01123306,2394.01925822,0,8764.707224720001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35304,128.82657032248812,36.00104640686758,128.82768096132384,36.001945728473494,1,0,0,0,1,3759.12231191,0,0,0,3759.12231191,3759.12231191,0,0,0,3759.12231191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35305,128.82768096132384,36.00104640686758,128.82879160015958,36.001945728473494,1,0,0,0,1,647.363546126,0,0,0,647.363546126,647.363546126,0,0,0,647.363546126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35314,128.8376767108454,36.00104640686758,128.8387873496811,36.001945728473494,1,0,0,0,1,4009.82880072,0,0,0,4009.82880072,4009.82880072,0,0,0,4009.82880072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35323,128.8476724603669,36.00104640686758,128.84878309920262,36.001945728473494,1,2,0,0,3,2076.25760549,1926.666028225,0,0,4002.923633715,2076.25760549,3853.33205645,0,0,5929.58966194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35324,128.84878309920262,36.00104640686758,128.84989373803836,36.001945728473494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1016,1016,396.4,396.4,NA,NA,NA,NA,NA,NA,NA,NA
35329,128.85433629338127,36.00104640686758,128.85544693221698,36.001945728473494,0,0,1,0,1,0,0,908.698011351,0,908.698011351,0,0,908.698011351,0,908.698011351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35330,128.85544693221698,36.00104640686758,128.85655757105272,36.001945728473494,0,0,8,0,8,0,0,654.464496953875,0,654.464496953875,0,0,5235.715975630999,0,5235.715975630999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35337,128.86322140406708,36.00104640686758,128.8643320429028,36.001945728473494,0,0,4,1,5,0,0,1545.6296102965,108.134207632,1653.7638179285,0,0,6182.518441186,108.134207632,6290.652648818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35343,128.86988523708143,36.00104640686758,128.87099587591715,36.001945728473494,1,0,2,0,3,2992.65200343,0,524.4753186749999,0,3517.127322105,2992.65200343,0,1048.9506373499999,0,4041.60264078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35344,128.87099587591715,36.00104640686758,128.8721065147529,36.001945728473494,0,0,1,0,1,0,0,1491.05917566,0,1491.05917566,0,0,1491.05917566,0,1491.05917566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35347,128.87432779242434,36.00104640686758,128.87543843126005,36.001945728473494,0,0,1,0,1,0,0,611.302839489,0,611.302839489,0,0,611.302839489,0,611.302839489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35350,128.8776597089315,36.00104640686758,128.87877034776724,36.001945728473494,1,0,0,0,1,3176.11023304,0,0,0,3176.11023304,3176.11023304,0,0,0,3176.11023304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35355,128.88321290311015,36.00104640686758,128.88432354194586,36.001945728473494,2,0,0,0,2,1031.0617737759999,0,0,0,1031.0617737759999,2062.1235475519998,0,0,0,2062.1235475519998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35359,128.88765545845305,36.00104640686758,128.88876609728877,36.001945728473494,2,0,0,0,2,1459.8517600300002,0,0,0,1459.8517600300002,2919.7035200600003,0,0,0,2919.7035200600003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35360,128.88876609728877,36.00104640686758,128.8898767361245,36.001945728473494,1,0,0,0,1,3705.85569054,0,0,0,3705.85569054,3705.85569054,0,0,0,3705.85569054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35363,128.89209801379596,36.00104640686758,128.89320865263167,36.001945728473494,0,0,2,1,3,0,0,305.485341745,679.31998503,984.805326775,0,0,610.97068349,679.31998503,1290.29066852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35364,128.89320865263167,36.00104640686758,128.8943192914674,36.001945728473494,0,1,0,0,1,0,3323.98858152,0,0,3323.98858152,0,3323.98858152,0,0,3323.98858152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35365,128.8943192914674,36.00104640686758,128.89542993030312,36.001945728473494,0,1,3,0,4,0,1425.00546014,567.915638846,0,1992.9210989859998,0,1425.00546014,1703.7469165379998,0,3128.7523766779996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35366,128.89542993030312,36.00104640686758,128.89654056913886,36.001945728473494,2,0,1,0,3,1763.789863905,0,60.3045924942,0,1824.0944563992,3527.57972781,0,60.3045924942,0,3587.8843203041997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35367,128.89654056913886,36.00104640686758,128.89765120797458,36.001945728473494,0,2,3,1,6,0,3529.710183755,1239.0978856656666,39.9843422234,4808.792411644066,0,7059.42036751,3717.2936569969997,39.9843422234,10816.698366730401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35369,128.89876184681032,36.00104640686758,128.89987248564603,36.001945728473494,0,0,2,0,2,0,0,1251.846552578,0,1251.846552578,0,0,2503.693105156,0,2503.693105156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35376,128.9065363186604,36.00104640686758,128.90764695749613,36.001945728473494,1,0,0,0,1,1876.99785087,0,0,0,1876.99785087,1876.99785087,0,0,0,1876.99785087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35720,128.78880860207343,36.001945728473494,128.78991924090914,36.002845050079415,2,0,0,0,2,1233.545369293,0,0,0,1233.545369293,2467.090738586,0,0,0,2467.090738586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35721,128.78991924090914,36.001945728473494,128.79102987974488,36.002845050079415,2,0,0,0,2,3789.120662755,0,0,0,3789.120662755,7578.24132551,0,0,0,7578.24132551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35722,128.79102987974488,36.001945728473494,128.7921405185806,36.002845050079415,3,0,0,0,3,647.231741392,0,0,0,647.231741392,1941.695224176,0,0,0,1941.695224176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35723,128.7921405185806,36.001945728473494,128.79325115741634,36.002845050079415,1,0,3,0,4,686.915794193,0,58.58974474866667,0,745.5055389416667,686.915794193,0,175.769234246,0,862.685028439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35724,128.79325115741634,36.001945728473494,128.79436179625205,36.002845050079415,0,0,1,0,1,0,0,211.381202516,0,211.381202516,0,0,211.381202516,0,211.381202516,1,5887,5887,1996.73,1996.73,NA,NA,NA,NA,NA,NA,NA,NA
35725,128.79436179625205,36.001945728473494,128.7954724350878,36.002845050079415,2,0,0,0,2,1529.903359165,0,0,0,1529.903359165,3059.80671833,0,0,0,3059.80671833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35726,128.7954724350878,36.001945728473494,128.7965830739235,36.002845050079415,2,0,0,0,2,2291.3144786350003,0,0,0,2291.3144786350003,4582.628957270001,0,0,0,4582.628957270001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35727,128.7965830739235,36.001945728473494,128.79769371275924,36.002845050079415,1,0,0,0,1,2734.05756229,0,0,0,2734.05756229,2734.05756229,0,0,0,2734.05756229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35728,128.79769371275924,36.001945728473494,128.79880435159495,36.002845050079415,3,1,0,0,4,2058.8009085599997,1763.59594195,0,0,3822.3968505099997,6176.40272568,1763.59594195,0,0,7939.9986676299995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35729,128.79880435159495,36.001945728473494,128.7999149904307,36.002845050079415,5,0,0,0,5,1987.735686284,0,0,0,1987.735686284,9938.678431420001,0,0,0,9938.678431420001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35730,128.7999149904307,36.001945728473494,128.8010256292664,36.002845050079415,1,0,1,0,2,3416.12179406,0,388.54031278,0,3804.66210684,3416.12179406,0,388.54031278,0,3804.66210684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35731,128.8010256292664,36.001945728473494,128.80213626810215,36.002845050079415,0,0,1,1,2,0,0,950.827207952,50.2817390067,1001.1089469587,0,0,950.827207952,50.2817390067,1001.1089469587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35733,128.80324690693786,36.001945728473494,128.8043575457736,36.002845050079415,0,0,5,0,5,0,0,1050.4247683778,0,1050.4247683778,0,0,5252.123841889,0,5252.123841889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35734,128.8043575457736,36.001945728473494,128.8054681846093,36.002845050079415,0,0,2,0,2,0,0,1080.604608607,0,1080.604608607,0,0,2161.209217214,0,2161.209217214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35745,128.81657457296657,36.001945728473494,128.8176852118023,36.002845050079415,1,0,3,0,4,2034.75349455,0,1074.5635381006666,0,3109.3170326506665,2034.75349455,0,3223.690614302,0,5258.444108852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35746,128.8176852118023,36.001945728473494,128.81879585063803,36.002845050079415,0,0,1,1,2,0,0,415.056223782,3806.84801044,4221.904234222,0,0,415.056223782,3806.84801044,4221.904234222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35751,128.82323840598093,36.001945728473494,128.82434904481667,36.002845050079415,0,1,0,0,1,0,2662.99688137,0,0,2662.99688137,0,2662.99688137,0,0,2662.99688137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35752,128.82434904481667,36.001945728473494,128.82545968365238,36.002845050079415,0,2,2,0,4,0,1588.04456303,1074.571300094,0,2662.615863124,0,3176.08912606,2149.142600188,0,5325.231726248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35753,128.82545968365238,36.001945728473494,128.82657032248812,36.002845050079415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3802,3802,1336.2,1336.2,NA,NA,NA,NA,NA,NA,NA,NA
35754,128.82657032248812,36.001945728473494,128.82768096132384,36.002845050079415,0,2,0,0,2,0,926.0664703615,0,0,926.0664703615,0,1852.132940723,0,0,1852.132940723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35763,128.83656607200965,36.001945728473494,128.8376767108454,36.002845050079415,0,0,1,0,1,0,0,343.957431158,0,343.957431158,0,0,343.957431158,0,343.957431158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35764,128.8376767108454,36.001945728473494,128.8387873496811,36.002845050079415,0,0,4,0,4,0,0,647.7017744153,0,647.7017744153,0,0,2590.8070976612,0,2590.8070976612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35766,128.83989798851684,36.001945728473494,128.84100862735255,36.002845050079415,2,0,0,0,2,3793.3093722450003,0,0,0,3793.3093722450003,7586.618744490001,0,0,0,7586.618744490001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35767,128.84100862735255,36.001945728473494,128.8421192661883,36.002845050079415,1,0,0,0,1,2556.87230121,0,0,0,2556.87230121,2556.87230121,0,0,0,2556.87230121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35773,128.8476724603669,36.001945728473494,128.84878309920262,36.002845050079415,1,3,2,0,6,1876.09507002,1117.0116431123333,1771.68204934,0,4764.7887624723335,1876.09507002,3351.034929337,3543.36409868,0,8770.494098037001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35777,128.8521150157098,36.001945728473494,128.85322565454553,36.002845050079415,1,4,0,0,5,1943.9306253,1172.03851916375,0,0,3115.96914446375,1943.9306253,4688.154076655001,0,0,6632.084701955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35778,128.85322565454553,36.001945728473494,128.85433629338127,36.002845050079415,1,1,2,0,4,2051.69534126,1411.91624831,1061.985466742,0,4525.597056312,2051.69534126,1411.91624831,2123.970933484,0,5587.5825230539995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35779,128.85433629338127,36.001945728473494,128.85544693221698,36.002845050079415,0,0,5,0,5,0,0,1011.5756260892001,0,1011.5756260892001,0,0,5057.878130446,0,5057.878130446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35780,128.85544693221698,36.001945728473494,128.85655757105272,36.002845050079415,2,0,4,1,7,655.7405348615,0,917.0982588479999,157.245774622,1730.0845683315,1311.481069723,0,3668.393035392,157.245774622,5137.119879737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35786,128.86211076523134,36.001945728473494,128.86322140406708,36.002845050079415,0,0,1,0,1,0,0,1693.13550837,0,1693.13550837,0,0,1693.13550837,0,1693.13550837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35792,128.8687745982457,36.001945728473494,128.86988523708143,36.002845050079415,2,0,0,0,2,1352.7064354600002,0,0,0,1352.7064354600002,2705.4128709200004,0,0,0,2705.4128709200004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35795,128.8721065147529,36.001945728473494,128.8732171535886,36.002845050079415,0,0,3,1,4,0,0,679.9044854136666,25.9058699236,705.8103553372666,0,0,2039.7134562410001,25.9058699236,2065.6193261646004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35796,128.8732171535886,36.001945728473494,128.87432779242434,36.002845050079415,0,0,3,0,3,0,0,984.4847235263333,0,984.4847235263333,0,0,2953.4541705789998,0,2953.4541705789998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35803,128.8809916254387,36.001945728473494,128.8821022642744,36.002845050079415,1,0,1,0,2,1515.10574797,0,2206.46578076,0,3721.57152873,1515.10574797,0,2206.46578076,0,3721.57152873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35804,128.8821022642744,36.001945728473494,128.88321290311015,36.002845050079415,1,0,1,0,2,1462.18700318,0,734.964894313,0,2197.151897493,1462.18700318,0,734.964894313,0,2197.151897493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35805,128.88321290311015,36.001945728473494,128.88432354194586,36.002845050079415,0,0,1,0,1,0,0,129.527276342,0,129.527276342,0,0,129.527276342,0,129.527276342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35806,128.88432354194586,36.001945728473494,128.8854341807816,36.002845050079415,3,0,3,0,6,1849.874443406,0,1935.9267933466667,0,3785.8012367526667,5549.623330218,0,5807.78038004,0,11357.403710258,1,300,300,300,300,NA,NA,NA,NA,NA,NA,NA,NA
35807,128.8854341807816,36.001945728473494,128.8865448196173,36.002845050079415,1,2,1,0,4,2152.52502133,1974.3727881700001,1906.34287195,0,6033.24068145,2152.52502133,3948.7455763400003,1906.34287195,0,8007.61346962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
